age_d;age_h;T;H_a;Cpm;psi_x;rho
48;20;18.5;74;0.0531697341513292;-3.94331395348837;81.719952289195
48;21;17.5;80;0.0531697341513292;-3.94331395348837;81.5601249541289
48;22;17;83;0.0531697341513292;-3.94331395348837;81.4006644319214
48;23;16.7;84;0.0531697341513292;-3.94331395348837;81.2415701461388
48;24;16.1;87;0.0531697341513292;-3.94331395348837;81.0828415203472
49;1;15.6;90;0.0531697341513292;-3.94331395348837;80.9244779781129
49;2;15.1;90;0.0531697341513292;-3.94331395348837;80.7664789430021
49;3;14.6;93;0.0531697341513292;-3.94331395348837;80.6088438385809
49;4;14.4;94;0.0531697341513292;-3.94331395348837;80.4515720884154
49;5;15.5;85;0.0531697341513292;-3.94331395348837;80.294663116072
49;6;17;82;0.0531697341513292;-3.94331395348837;80.1381163451168
49;7;17.9;81;0.0531697341513292;-3.94331395348837;79.9819311991159
49;8;19.5;74;0.0531697341513365;-3.94331395348849;79.8261071016356
49;9;20.3;70;0.177021792543947;-6.02920999999732;79.670643476242
49;10;21.3;67;0.292433537832305;-7.97295567804278;79.5155397465013
49;11;22.6;64;0.391539850301952;-9.64208793185796;79.3607953359798
49;12;23.5;55;0.467586798538975;-10.9228581567163;79.2064096682435
49;13;24.4;49;0.515391908694562;-11.7279839783668;79.0523821668588
49;14;25.4;42;0.531697341513292;-12.0025974025974;78.8987122553917
49;15;25.7;44;0.515391908694564;-11.7279839783668;78.7453993574085
49;16;24.7;47;0.467586798538978;-10.9228581567163;78.5924428964753
49;17;25.1;44;0.391539850301942;-9.64208793185779;78.4398422961583
49;18;25.2;53;0.292433537832311;-7.97295567804289;78.2875969800238
49;19;21.8;64;0.177021792543954;-6.02920999999744;78.1357063716379
49;20;19.8;70;0.0531697341513292;-3.94331395348837;77.9841698945667
49;21;20.2;70;0.0531697341513292;-3.94331395348837;77.8329869723765
49;22;19.4;71;0.0531697341513292;-3.94331395348837;77.6821570286335
49;23;19.1;70;0.0531697341513292;-3.94331395348837;77.5316794869039
49;24;19.1;75;0.0531697341513292;-3.94331395348837;77.3815537707538
50;1;18.5;80;0.0531697341513292;-3.94331395348837;77.2317793037493
50;2;17.8;86;0.0531697341513292;-3.94331395348837;77.0823555094568
50;3;16.6;94;0.0531697341513292;-3.94331395348837;76.9332818114424
50;4;16.6;95;0.0531697341513292;-3.94331395348837;76.7845576332723
50;5;16.7;88;0.0531697341513292;-3.94331395348837;76.6361823985126
50;6;18.2;83;0.0531697341513292;-3.94331395348837;76.4881555307296
50;7;20.1;76;0.0531697341513292;-3.94331395348837;76.3404764534895
50;8;22.1;62;0.0531697341513365;-3.94331395348849;76.1931445903583
50;9;23;63;0.177021792543947;-6.02920999999732;76.0461593649024
50;10;24.6;52;0.292433537832305;-7.97295567804278;75.8995202006879
50;11;25.8;49;0.391539850301952;-9.64208793185796;75.7532265212809
50;12;27.1;40;0.467586798538975;-10.9228581567163;75.6072777502477
50;13;27.6;42;0.515391908694562;-11.7279839783668;75.4616733111545
50;14;25.7;50;0.531697341513292;-12.0025974025974;75.3164126275674
50;15;22.5;55;0.515391908694564;-11.7279839783668;75.1714951230527
50;16;23.5;53;0.467586798538978;-10.9228581567163;75.0269202211764
50;17;23.6;58;0.391539850301942;-9.64208793185779;74.8826873455049
50;18;23.4;61;0.292433537832311;-7.97295567804289;74.7387959196042
50;19;22;69;0.177021792543954;-6.02920999999744;74.5952453670406
50;20;21.6;69;0.0531697341513292;-3.94331395348837;74.4520351113803
50;21;20.2;68;0.0531697341513292;-3.94331395348837;74.3091645761894
50;22;18.9;76;0.0531697341513292;-3.94331395348837;74.1666331850342
50;23;18.7;78;0.0531697341513292;-3.94331395348837;74.0244403614808
50;24;18.1;77;0.0531697341513292;-3.94331395348837;73.8825855290954
51;1;17.7;79;0.0531697341513292;-3.94331395348837;73.7410681114442
51;2;17.1;80;0.0531697341513292;-3.94331395348837;73.5998875320933
51;3;16.8;83;0.0531697341513292;-3.94331395348837;73.459043214609
51;4;17;83;0.0531697341513292;-3.94331395348837;73.3185345825575
51;5;16.6;85;0.0531697341513292;-3.94331395348837;73.1783610595049
51;6;17.9;82;0.0531697341513292;-3.94331395348837;73.0385220690174
51;7;20.2;73;0.0531697341513292;-3.94331395348837;72.8990170346613
51;8;22;69;0.0531697341513365;-3.94331395348849;72.7598453800026
51;9;23.1;62;0.177021792543947;-6.02920999999732;72.6210065286076
51;10;24.5;57;0.292433537832305;-7.97295567804278;72.4824999040425
51;11;24.5;59;0.391539850301952;-9.64208793185796;72.3443249298734
51;12;25.8;54;0.467586798538975;-10.9228581567163;72.2064810296666
51;13;23.9;63;0.515391908694562;-11.7279839783668;72.0689676269882
51;14;26.4;43;0.531697341513292;-12.0025974025974;71.9317841454044
51;15;26.4;46;0.515391908694564;-11.7279839783668;71.7949300084814
51;16;26.3;42;0.467586798538978;-10.9228581567163;71.6584046397854
51;17;26.3;38;0.391539850301942;-9.64208793185779;71.5222074628826
51;18;25.3;39;0.292433537832311;-7.97295567804289;71.3863379013391
51;19;23.2;51;0.177021792543954;-6.02920999999744;71.2507953787212
51;20;21.1;60;0.0531697341513292;-3.94331395348837;71.115579318595
51;21;18.4;75;0.0531697341513292;-3.94331395348837;70.9806891445267
51;22;18.4;78;0.0531697341513292;-3.94331395348837;70.8461242800826
51;23;18.7;76;0.0531697341513292;-3.94331395348837;70.7118841488287
51;24;18.1;78;0.0531697341513292;-3.94331395348837;70.5779681743313
52;1;17.3;79;0.0531697341513292;-3.94331395348837;70.4443757801565
52;2;16.5;82;0.0531697341513292;-3.94331395348837;70.3111063898706
52;3;17.2;79;0.0531697341513292;-3.94331395348837;70.1781594270397
52;4;17.4;78;0.0531697341513292;-3.94331395348837;70.0455343152301
52;5;17.5;78;0.0531697341513292;-3.94331395348837;69.9132304780079
52;6;17.5;77;0.0531697341513292;-3.94331395348837;69.7812473389393
52;7;18.8;72;0.0531697341513292;-3.94331395348837;69.6495843215904
52;8;19;70;0.0531697341513365;-3.94331395348849;69.5182408495275
52;9;20.8;61;0.177021792543947;-6.02920999999732;69.3872163463167
52;10;21.8;55;0.292433537832305;-7.97295567804278;69.2565102355243
52;11;23.2;53;0.391539850301952;-9.64208793185796;69.1261219407164
52;12;24;47;0.467586798538975;-10.9228581567163;68.9960508854593
52;13;25;44;0.515391908694562;-11.7279839783668;68.866296493319
52;14;24.7;42;0.531697341513292;-12.0025974025974;68.7368581878618
52;15;24.9;41;0.515391908694564;-11.7279839783668;68.6077353926539
52;16;25.1;43;0.467586798538978;-10.9228581567163;68.4789275312614
52;17;24.1;44;0.391539850301942;-9.64208793185779;68.3504340272506
52;18;23.5;44;0.292433537832311;-7.97295567804289;68.2222543041876
52;19;22.5;44;0.177021792543954;-6.02920999999744;68.0943877856387
52;20;20.9;45;0.0531697341513292;-3.94331395348837;67.9668338951699
52;21;19.5;49;0.0531697341513292;-3.94331395348837;67.8395920563475
52;22;18.5;53;0.0531697341513292;-3.94331395348837;67.7126616927377
52;23;18;57;0.0531697341513292;-3.94331395348837;67.5860422279066
52;24;17.1;63;0.0531697341513292;-3.94331395348837;67.4597330854205
53;1;16.2;70;0.0531697341513292;-3.94331395348837;67.3337336888455
53;2;15;76;0.0531697341513292;-3.94331395348837;67.2080434617479
53;3;14.7;78;0.0531697341513292;-3.94331395348837;67.0826618276938
53;4;14.7;77;0.0531697341513292;-3.94331395348837;66.9575882102493
53;5;15.8;75;0.0531697341513292;-3.94331395348837;66.8328220329807
53;6;16.2;74;0.0531697341513292;-3.94331395348837;66.7083627194542
53;7;18.7;65;0.0531697341513292;-3.94331395348837;66.5842096932359
53;8;20.2;60;0.0531697341513365;-3.94331395348849;66.4603623778921
53;9;21.7;50;0.177021792543947;-6.02920999999732;66.3368201969889
53;10;22.8;46;0.292433537832305;-7.97295567804278;66.2135825740925
53;11;23.6;45;0.391539850301952;-9.64208793185796;66.0906489327691
53;12;24.6;46;0.467586798538975;-10.9228581567163;65.9680186965849
53;13;24;41;0.515391908694562;-11.7279839783668;65.845691289106
53;14;23.8;43;0.531697341513292;-12.0025974025974;65.7236661338987
53;15;24.4;46;0.515391908694564;-11.7279839783668;65.6019426545292
53;16;24.7;44;0.467586798538978;-10.9228581567163;65.4805202745636
53;17;23.4;51;0.391539850301942;-9.64208793185779;65.3593984175681
53;18;23.2;53;0.292433537832311;-7.97295567804289;65.2385765071088
53;19;22.3;58;0.177021792543954;-6.02920999999744;65.1180539667521
53;20;21.1;66;0.0531697341513292;-3.94331395348837;64.997830220064
53;21;20.1;72;0.0531697341513292;-3.94331395348837;64.8779046906109
53;22;19.6;73;0.0531697341513292;-3.94331395348837;64.7582768019587
53;23;18.6;75;0.0531697341513292;-3.94331395348837;64.6389459776738
53;24;18.7;70;0.0531697341513292;-3.94331395348837;64.5199116413223
54;1;17.5;81;0.0531697341513292;-3.94331395348837;64.4011732164704
54;2;17.5;80;0.0531697341513292;-3.94331395348837;64.2827301266843
54;3;17.1;88;0.0531697341513292;-3.94331395348837;64.1645817955301
54;4;16.2;88;0.0531697341513292;-3.94331395348837;64.0467276465742
54;5;16;90;0.0531697341513292;-3.94331395348837;63.9291671033825
54;6;18.1;80;0.0531697341513292;-3.94331395348837;63.8118995895214
54;7;20.5;65;0.0531697341513292;-3.94331395348837;63.6949245285571
54;8;21.2;69;0.0531697341513365;-3.94331395348849;63.5782413440556
54;9;22.6;54;0.177021792543947;-6.02920999999732;63.4618494595832
54;10;23.2;46;0.292433537832305;-7.97295567804278;63.3457482987062
54;11;24.1;42;0.391539850301952;-9.64208793185796;63.2299372849905
54;12;24.8;39;0.467586798538975;-10.9228581567163;63.1144158420026
54;13;26.2;34;0.515391908694562;-11.7279839783668;62.9991833933084
54;14;25.5;39;0.531697341513292;-12.0025974025974;62.8842393624743
54;15;25.4;37;0.515391908694564;-11.7279839783668;62.7695831730664
54;16;25.8;33;0.467586798538978;-10.9228581567163;62.6552142486509
54;17;25.6;35;0.391539850301942;-9.64208793185779;62.541132012794
54;18;23.8;45;0.292433537832311;-7.97295567804289;62.4273358890619
54;19;21.9;56;0.177021792543954;-6.02920999999744;62.3138253010207
54;20;21.1;58;0.0531697341513292;-3.94331395348837;62.2005996722367
54;21;20.5;49;0.0531697341513292;-3.94331395348837;62.087658426276
54;22;19.1;55;0.0531697341513292;-3.94331395348837;61.9750009867047
54;23;19.2;56;0.0531697341513292;-3.94331395348837;61.8626267770893
54;24;17.6;67;0.0531697341513292;-3.94331395348837;61.7505352209957
55;1;17.6;67;0.0531697341513292;-3.94331395348837;61.6387257419901
55;2;16.3;73;0.0531697341513292;-3.94331395348837;61.5271977636388
55;3;15.8;76;0.0531697341513292;-3.94331395348837;61.415950709508
55;4;15.1;80;0.0531697341513292;-3.94331395348837;61.3049840031638
55;5;15.7;79;0.0531697341513292;-3.94331395348837;61.1942970681725
55;6;16.7;74;0.0531697341513292;-3.94331395348837;61.0838893281001
55;7;18.6;64;0.0531697341513292;-3.94331395348837;60.9737602065129
55;8;20.1;52;0.0531697341513365;-3.94331395348849;60.8639091269771
55;9;21.1;50;0.177021792543947;-6.02920999999732;60.7543355130589
55;10;22;44;0.292433537832305;-7.97295567804278;60.6450387883244
55;11;22;44;0.391539850301952;-9.64208793185796;60.5360183763398
55;12;22.7;41;0.467586798538975;-10.9228581567163;60.4272737006714
55;13;22.7;41;0.515391908694562;-11.7279839783668;60.3188041848853
55;14;23;42;0.531697341513292;-12.0025974025974;60.2106092525477
55;15;22.7;42;0.515391908694564;-11.7279839783668;60.1026883272247
55;16;22.5;45;0.467586798538978;-10.9228581567163;59.9950408324827
55;17;22.1;47;0.391539850301942;-9.64208793185779;59.8876661918877
55;18;21.6;48;0.292433537832311;-7.97295567804289;59.7805638290059
55;19;19.7;55;0.177021792543954;-6.02920999999744;59.6737331674036
55;20;18.7;60;0.0531697341513292;-3.94331395348837;59.5671736306468
55;21;17.3;68;0.0531697341513292;-3.94331395348837;59.4608846423019
55;22;16.9;71;0.0531697341513292;-3.94331395348837;59.3548656259349
55;23;17;71;0.0531697341513292;-3.94331395348837;59.2491160051122
55;24;17.1;71;0.0531697341513292;-3.94331395348837;59.1436352033998
56;1;17.5;70;0.0531697341513292;-3.94331395348837;59.0384226443639
56;2;16.9;76;0.0531697341513292;-3.94331395348837;58.9334777515707
56;3;15.7;84;0.0531697341513292;-3.94331395348837;58.8287999485865
56;4;15;85;0.0531697341513292;-3.94331395348837;58.7243886589774
56;5;14.8;90;0.0531697341513292;-3.94331395348837;58.6202433063096
56;6;15.4;89;0.0531697341513292;-3.94331395348837;58.5163633141492
56;7;17.1;77;0.0531697341513292;-3.94331395348837;58.4127481060626
56;8;17.9;74;0.0531697341513365;-3.94331395348849;58.3093971056157
56;9;20.5;59;0.177021792543947;-6.02920999999732;58.2063097363749
56;10;21.5;54;0.292433537832305;-7.97295567804278;58.1034854219063
56;11;22.6;49;0.391539850301952;-9.64208793185796;58.0009235857761
56;12;23.5;46;0.467586798538975;-10.9228581567163;57.8986236515506
56;13;23.1;47;0.515391908694562;-11.7279839783668;57.7965850427958
56;14;21.1;66;0.531697341513292;-12.0025974025974;57.6948071830779
56;15;21.1;64;0.515391908694564;-11.7279839783668;57.5932894959633
56;16;21.5;65;0.467586798538978;-10.9228581567163;57.4920314050179
56;17;19.1;81;0.391539850301942;-9.64208793185779;57.3910323338081
56;18;19.3;80;0.292433537832311;-7.97295567804289;57.2902917059
56;19;18.2;91;0.177021792543954;-6.02920999999744;57.1898089448598
56;20;17.6;92;0.0531697341513292;-3.94331395348837;57.0895834742537
56;21;17;90;0.0531697341513292;-3.94331395348837;56.9896147176478
56;22;16.4;94;0.0531697341513292;-3.94331395348837;56.8899020986084
56;23;16;95;0.0531697341513292;-3.94331395348837;56.7904450407017
56;24;15.8;97;0.0531697341513292;-3.94331395348837;56.6912429674937
57;1;15.5;100;0.0531697341513292;-3.94331395348837;56.5922953025508
57;2;15.1;100;0.0531697341513292;-3.94331395348837;56.4936014694391
57;3;14.5;100;0.0531697341513292;-3.94331395348837;56.3951608917248
57;4;14.7;100;0.0531697341513292;-3.94331395348837;56.2969729929741
57;5;15.4;100;0.0531697341513292;-3.94331395348837;56.1990371967531
57;6;16;98;0.0531697341513292;-3.94331395348837;56.101352926628
57;7;16.9;83;0.0531697341513292;-3.94331395348837;56.0039196061651
57;8;17.4;70;0.0531697341513365;-3.94331395348849;55.9067366589305
57;9;18.4;65;0.177021792543947;-6.02920999999732;55.8098035084905
57;10;20.2;56;0.292433537832305;-7.97295567804278;55.7131195784111
57;11;18;66;0.391539850301952;-9.64208793185796;55.6166842922586
57;12;18.3;62;0.467586798538975;-10.9228581567163;55.5204970735992
57;13;20.4;53;0.515391908694562;-11.7279839783668;55.424557345999
57;14;21.2;48;0.531697341513292;-12.0025974025974;55.3288645330242
57;15;21.5;47;0.515391908694564;-11.7279839783668;55.2334180582411
57;16;21.4;46;0.467586798538978;-10.9228581567163;55.1382173452158
57;17;21.5;46;0.391539850301942;-9.64208793185779;55.0432618175144
57;18;20.1;47;0.292433537832311;-7.97295567804289;54.9485508987033
57;19;18.9;63;0.177021792543954;-6.02920999999744;54.8540840123485
57;20;17.1;62;0.0531697341513292;-3.94331395348837;54.7598605820163
57;21;15.6;65;0.0531697341513292;-3.94331395348837;54.6658800312728
57;22;15.2;72;0.0531697341513292;-3.94331395348837;54.5721417836843
57;23;12.8;86;0.0531697341513292;-3.94331395348837;54.4786452628168
57;24;13.1;85;0.0531697341513292;-3.94331395348837;54.3853898922367
58;1;12.8;86;0.0531697341513292;-3.94331395348837;54.2923750955101
58;2;13.4;85;0.0531697341513292;-3.94331395348837;54.1996002962031
58;3;12.9;93;0.0531697341513292;-3.94331395348837;54.107064917882
58;4;13.2;93;0.0531697341513292;-3.94331395348837;54.0147683841129
58;5;13.2;94;0.0531697341513292;-3.94331395348837;53.922710118462
58;6;13.3;94;0.0531697341513292;-3.94331395348837;53.8308895444956
58;7;15.8;85;0.0531697341513292;-3.94331395348837;53.7393060857798
58;8;17.8;66;0.0531697341513365;-3.94331395348849;53.6479591658808
58;9;18.8;56;0.177021792543947;-6.02920999999732;53.5568482083647
58;10;19.5;56;0.292433537832305;-7.97295567804278;53.4659726367978
58;11;20.9;44;0.391539850301952;-9.64208793185796;53.3753318747463
58;12;21.9;43;0.467586798538975;-10.9228581567163;53.2849253457763
58;13;22.9;39;0.515391908694562;-11.7279839783668;53.194752473454
58;14;23.3;40;0.531697341513292;-12.0025974025974;53.1048126813456
58;15;22.6;43;0.515391908694564;-11.7279839783668;53.0151053930173
58;16;22.1;45;0.467586798538978;-10.9228581567163;52.9256300320353
58;17;22;47;0.391539850301942;-9.64208793185779;52.8363860219658
58;18;21.4;53;0.292433537832311;-7.97295567804289;52.7473727863749
58;19;20;57;0.177021792543954;-6.02920999999744;52.6585897488289
58;20;17;82;0.0531697341513292;-3.94331395348837;52.5700363328939
58;21;16.4;91;0.0531697341513292;-3.94331395348837;52.481711962136
58;22;15.8;95;0.0531697341513292;-3.94331395348837;52.3936160601217
58;23;15.5;100;0.0531697341513292;-3.94331395348837;52.3057480504168
58;24;13.9;100;0.0531697341513292;-3.94331395348837;52.2181073565878
59;1;13.6;100;0.0531697341513292;-3.94331395348837;52.1306934022007
59;2;13.6;100;0.0531697341513292;-3.94331395348837;52.0435056108217
59;3;13.4;100;0.0531697341513292;-3.94331395348837;51.9565434060171
59;4;13.4;100;0.0531697341513292;-3.94331395348837;51.869806211353
59;5;13.6;100;0.0531697341513292;-3.94331395348837;51.7832934503956
59;6;14;100;0.0531697341513292;-3.94331395348837;51.6970045467111
59;7;14.6;100;0.0531697341513292;-3.94331395348837;51.6109389238656
59;8;15.5;93;0.0531697341513365;-3.94331395348849;51.5250960054255
59;9;16.6;84;0.177021792543947;-6.02920999999732;51.4394752149567
59;10;18.6;74;0.292433537832305;-7.97295567804278;51.3540759760256
59;11;19.9;66;0.391539850301952;-9.64208793185796;51.2688977121983
59;12;20.8;60;0.467586798538975;-10.9228581567163;51.1839398470411
59;13;22.4;49;0.515391908694562;-11.7279839783668;51.09920180412
59;14;22.2;49;0.531697341513292;-12.0025974025974;51.0146830070013
59;15;22.2;51;0.515391908694564;-11.7279839783668;50.9303828792511
59;16;21.7;60;0.467586798538978;-10.9228581567163;50.8463008444358
59;17;19.6;56;0.391539850301942;-9.64208793185779;50.7624363261213
59;18;17.2;56;0.292433537832311;-7.97295567804289;50.678788747874
59;19;16;81;0.177021792543954;-6.02920999999744;50.59535753326
59;20;14.2;87;0.0531697341513292;-3.94331395348837;50.5121421058455
59;21;14;87;0.0531697341513292;-3.94331395348837;50.4291418891966
59;22;13.7;89;0.0531697341513292;-3.94331395348837;50.3463563068796
59;23;13.9;93;0.0531697341513292;-3.94331395348837;50.2637847824608
59;24;13.5;91;0.0531697341513292;-3.94331395348837;50.1814267395061
60;1;13.6;94;0.0531697341513292;-3.94331395348837;50.0992816015818
