age_d;age_h;pip;piv;pp;pv;sfstone;af;ctcs;pif;tf;cv;ua;ux1;up1;khx;khp;ux;up;masfls;pasfls;rM;rG;w;s;pf1;pf2;pf;v;dD;mSol;mSta;mSyn
4;18;19.555;19.555;11.582;11.582;0.0000;0.58282;0.00028961;12.657;0.0011065;0.10010;0.00014576;0.0000;0.0000;0.00017225;2.2673e-05;0.00080687;0.00010621;0.0000;3.5227e-08;1.7873e-06;1.5429e-05;0.029400;0.015602;0.93309;0.0000;0.0000;0.039151;-39.331;0.00061304;0.00010011;0.0061639
4;19;16.762;16.762;10.733;10.733;0.0000;0.58389;0.00029405;12.730;0.00081732;0.060595;0.00011382;0.0000;0.0000;0.00017256;2.2714e-05;0.00098931;0.00013022;0.0000;5.6396e-09;1.6458e-06;1.2020e-05;0.029406;0.015718;0.96766;2.8778;0.96766;0.039230;-39.960;0.00062257;0.00010006;0.0062031
4;20;13.799;13.799;9.8556;9.8556;0.0000;0.58953;0.00029548;12.752;0.00072493;0.018200;4.9164e-05;0.0000;0.0000;0.00017423;2.2934e-05;0.0013619;0.00017927;0.0000;-2.5989e-08;1.6014e-06;5.0932e-06;0.029973;0.015793;0.99185;5.2866;0.99185;0.039843;-40.550;0.00063767;0.00010003;0.0062195
4;21;13.801;13.801;9.8574;9.8574;0.0000;0.59656;0.00029412;12.729;0.00085662;0.018200;4.9280e-05;0.0000;0.0000;0.00017631;2.3207e-05;0.0013753;0.00018103;0.0000;-2.6114e-08;1.6475e-06;5.1007e-06;0.030735;0.015835;0.98510;4.6456;0.98510;0.040632;-41.138;0.00065087;9.9991e-05;0.0062242
4;22;13.799;13.799;9.8560;9.8560;0.0000;0.60357;0.00029277;12.690;0.00074488;0.018200;4.9396e-05;0.0000;0.0000;0.00017838;2.3480e-05;0.0013835;0.00018211;0.0000;-2.6237e-08;1.6204e-06;5.1160e-06;0.031500;0.015878;0.99041;5.2082;0.99041;0.041424;-41.727;0.00066401;9.9959e-05;0.0062290
4;23;13.794;13.794;9.8507;9.8507;0.0000;0.61235;0.00028960;12.585;0.00045283;0.018200;4.9512e-05;0.0000;0.0000;0.00018097;2.3821e-05;0.0013823;0.00018195;0.0000;-2.6178e-08;1.5043e-06;5.1409e-06;0.032473;0.015921;1.0035;6.5807;1.0035;0.042423;-42.285;0.00067711;9.9931e-05;0.0062340
4;24;13.792;13.792;9.8490;9.8490;0.0000;0.62327;0.00028441;12.452;0.00022048;0.018200;4.9629e-05;0.0000;0.0000;0.00018420;2.4246e-05;0.0013807;0.00018174;0.0000;-2.5910e-08;1.4702e-06;5.1571e-06;0.033704;0.015964;1.0128;7.5988;1.0128;0.043681;-42.810;0.00069017;9.9905e-05;0.0062390
5;1;13.791;13.791;9.8472;9.8472;0.0000;0.63581;0.00027794;12.289;4.0966e-05;0.018200;4.9746e-05;0.0000;0.0000;0.00018791;2.4734e-05;0.0013769;0.00018123;0.0000;-2.5500e-08;1.4368e-06;5.1733e-06;0.035138;0.016007;1.0187;8.2987;1.0187;0.045142;-43.319;0.00070318;9.9883e-05;0.0062441
5;2;13.790;13.790;9.8463;9.8463;0.0000;0.64918;0.00027114;12.124;-1.0342e-05;0.018200;4.9864e-05;0.0000;0.0000;0.00019186;2.5254e-05;0.0013741;0.00018087;0.0000;-2.5035e-08;1.4223e-06;5.1875e-06;0.036683;0.016050;1.0185;8.3706;1.0185;0.046714;-43.815;0.00071614;9.9863e-05;0.0062494
5;3;13.790;13.790;9.8463;9.8463;0.0000;0.66261;0.00026471;11.971;-1.0548e-05;0.018200;4.9981e-05;0.0000;0.0000;0.00019583;2.5777e-05;0.0013731;0.00018074;0.0000;-2.4586e-08;1.4261e-06;5.1997e-06;0.038252;0.016093;1.0161;8.2157;1.0161;0.048310;-44.306;0.00072905;9.9847e-05;0.0062547
5;4;13.789;13.789;9.8459;9.8459;0.0000;0.67591;0.00025878;11.828;-1.0697e-05;0.018200;5.0099e-05;0.0000;0.0000;0.00019976;2.6294e-05;0.0013726;0.00018067;0.0000;-2.4169e-08;1.4208e-06;5.2129e-06;0.039820;0.016136;1.0139;8.0701;1.0139;0.049905;-44.796;0.00074191;9.9833e-05;0.0062601
5;5;13.789;13.789;9.8459;9.8459;0.0000;0.68909;0.00025327;11.698;-1.0897e-05;0.018200;5.0217e-05;0.0000;0.0000;0.00020365;2.6807e-05;0.0013732;0.00018075;0.0000;-2.3780e-08;1.4246e-06;5.2252e-06;0.041388;0.016180;1.0119;7.9374;1.0119;0.051500;-45.283;0.00075473;9.9823e-05;0.0062656
5;6;13.790;13.790;9.8463;9.8463;0.0000;0.70217;0.00024814;11.579;-1.1152e-05;0.018200;5.0336e-05;0.0000;0.0000;0.00020752;2.7316e-05;0.0013749;0.00018097;0.0000;-2.3415e-08;1.4377e-06;5.2366e-06;0.042958;0.016223;1.0101;7.8160;1.0101;0.053098;-45.773;0.00076749;9.9816e-05;0.0062712
5;7;13.794;13.794;9.8503;9.8503;0.0000;0.71483;0.00024356;11.488;7.7218e-05;0.018200;5.0454e-05;0.0000;0.0000;0.00021126;2.7808e-05;0.0013816;0.00018186;0.0000;-2.3095e-08;1.5273e-06;5.2397e-06;0.044489;0.016267;1.0053;7.3533;1.0053;0.054656;-46.283;0.00078019;9.9812e-05;0.0062769
5;8;13.795;13.795;9.8516;9.8516;0.0000;0.72599;0.00024019;11.414;0.00035504;0.018200;5.0573e-05;0.0000;0.0000;0.00021456;2.8242e-05;0.0013897;0.00018292;0.0000;-2.2900e-08;1.5611e-06;5.2488e-06;0.045846;0.016311;0.99398;6.1380;0.99398;0.056041;-46.819;0.00079284;9.9811e-05;0.0062826
5;9;16.755;16.755;10.725;10.725;0.0000;0.73440;0.00023864;11.395;0.00034340;0.060595;0.00011812;0.0000;0.0000;0.00021704;2.8569e-05;0.00095254;0.00012538;0.0000;1.6323e-08;1.6618e-06;1.2480e-05;0.046830;0.016388;0.97723;4.2670;0.97723;0.057072;-47.379;0.00080462;9.9812e-05;0.0063034
5;10;19.514;19.514;11.541;11.541;0.0000;0.73817;0.00023688;11.357;0.00064430;0.10010;0.00015340;0.0000;0.0000;0.00021816;2.8716e-05;0.00053106;6.9903e-05;0.0000;5.3445e-08;1.6957e-06;1.6260e-05;0.047186;0.016509;0.94993;1.1610;0.94993;0.057505;-47.963;0.00080478;9.9816e-05;0.0063542
5;11;21.913;21.913;12.271;12.271;0.0000;0.73814;0.00023421;11.313;0.00085047;0.13402;0.00017430;0.0000;0.0000;0.00021815;2.8715e-05;0.00036448;4.7976e-05;0.0000;8.5441e-08;1.8240e-06;1.8488e-05;0.047037;0.016654;0.92803;0.0000;0.0000;0.057446;-48.571;0.00079319;9.9818e-05;0.0064269
5;12;23.786;23.786;12.863;12.863;0.0000;0.73272;0.00023294;11.308;0.0013782;0.16005;0.00018730;0.0000;0.0000;0.00021655;2.8504e-05;8.3319e-05;1.0967e-05;0.0000;1.0906e-07;2.0018e-06;1.9865e-05;0.046191;0.016814;0.89766;0.0000;0.0000;0.056700;-49.227;0.00077471;9.9817e-05;0.0065127
5;13;24.894;24.894;13.166;13.166;0.0000;0.72340;0.00023342;11.300;0.0013260;0.17642;0.00019515;0.0000;0.0000;0.00021379;2.8141e-05;-9.1569e-05;-1.2053e-05;-0.0000;1.2251e-07;1.8962e-06;2.0719e-05;0.044847;0.016984;0.89146;0.0000;0.0000;0.055462;-49.890;0.00075370;9.9812e-05;0.0066050
5;14;25.268;25.268;13.265;13.265;0.0000;0.71422;0.00023405;11.307;0.0010825;0.18200;0.00019899;0.0000;0.0000;0.00021108;2.7784e-05;-0.00014681;-1.9324e-05;-0.0000;1.2587e-07;1.8671e-06;2.1134e-05;0.043523;0.017158;0.89721;0.0000;0.0000;0.054247;-50.523;0.00073344;9.9802e-05;0.0066987
5;15;24.860;24.860;13.132;13.132;0.0000;0.70653;0.00023470;11.315;0.00095181;0.17642;0.00019904;0.0000;0.0000;0.00020881;2.7485e-05;-8.6248e-05;-1.1353e-05;-0.0000;1.1944e-07;1.8385e-06;2.1142e-05;0.042389;0.017334;0.90397;0.0000;0.0000;0.053223;-51.140;0.00071631;9.9788e-05;0.0067900
5;16;23.701;23.701;12.778;12.778;0.0000;0.70011;0.00023611;11.341;0.0010169;0.16005;0.00019476;0.0000;0.0000;0.00020691;2.7235e-05;8.6452e-05;1.1380e-05;0.0000;1.0370e-07;1.8099e-06;2.0685e-05;0.041418;0.017508;0.90831;0.0000;0.0000;0.052360;-51.740;0.00070409;9.9771e-05;0.0068756
5;17;21.877;21.877;12.235;12.235;0.0000;0.69534;0.00023852;11.394;0.0010295;0.13402;0.00018462;0.0000;0.0000;0.00020550;2.7050e-05;0.00036008;4.7397e-05;0.0000;7.9807e-08;1.8040e-06;1.9596e-05;0.040660;0.017676;0.91934;0.0000;0.0000;0.051708;-52.327;0.00069827;9.9752e-05;0.0069522
5;18;19.490;19.490;11.517;11.517;0.0000;0.69359;0.00024143;11.446;0.00095077;0.10010;0.00016524;0.0000;0.0000;0.00020498;2.6982e-05;0.00071184;9.3700e-05;0.0000;4.9502e-08;1.7177e-06;1.7526e-05;0.040290;0.017832;0.93766;0.0000;0.0000;0.051434;-52.892;0.00070034;9.9733e-05;0.0070155
5;19;16.725;16.725;10.696;10.696;0.0000;0.69476;0.00024518;11.511;0.00075768;0.060595;0.00012903;0.0000;0.0000;0.00020533;2.7027e-05;0.00092775;0.00012212;0.0000;1.4411e-08;1.6021e-06;1.3655e-05;0.040302;0.017963;0.96296;2.5660;0.96296;0.051529;-53.413;0.00071146;9.9715e-05;0.0070597
5;20;13.785;13.785;9.8415;9.8415;0.0000;0.70017;0.00024755;11.542;0.00069154;0.018200;5.5732e-05;0.0000;0.0000;0.00020693;2.7238e-05;0.0013689;0.00018018;0.0000;-2.3253e-08;1.4903e-06;5.8091e-06;0.040885;0.018048;0.98330;4.7933;0.98330;0.052165;-53.883;0.00072871;9.9701e-05;0.0070783
5;21;13.782;13.782;9.8384;9.8384;0.0000;0.70783;0.00024720;11.519;0.00062331;0.018200;5.5862e-05;0.0000;0.0000;0.00020919;2.7536e-05;0.0013786;0.00018147;0.0000;-2.3453e-08;1.4287e-06;5.8297e-06;0.041787;0.018097;0.98576;5.0897;0.98576;0.053098;-54.315;0.00074375;9.9691e-05;0.0070836
5;22;13.780;13.780;9.8366;9.8366;0.0000;0.71584;0.00024658;11.496;0.00061711;0.018200;5.5994e-05;0.0000;0.0000;0.00021156;2.7847e-05;0.0013894;0.00018288;0.0000;-2.3617e-08;1.3962e-06;5.8472e-06;0.042738;0.018145;0.98578;5.1208;0.98578;0.054078;-54.723;0.00075874;9.9685e-05;0.0070891
5;23;13.775;13.775;9.8317;9.8317;0.0000;0.72393;0.00024588;11.458;0.00061344;0.018200;5.6125e-05;0.0000;0.0000;0.00021395;2.8162e-05;0.0013968;0.00018386;0.0000;-2.3769e-08;1.3045e-06;5.8711e-06;0.043703;0.018194;0.98555;5.1246;0.98555;0.055074;-55.100;0.00077368;9.9682e-05;0.0070948
5;24;13.774;13.774;9.8308;9.8308;0.0000;0.73207;0.00024512;11.436;0.00061356;0.018200;5.6257e-05;0.0000;0.0000;0.00021636;2.8479e-05;0.0014079;0.00018532;0.0000;-2.3911e-08;1.2914e-06;5.8866e-06;0.044681;0.018243;0.98534;5.1293;0.98534;0.056083;-55.450;0.00078857;9.9682e-05;0.0071005
6;1;13.772;13.772;9.8282;9.8282;0.0000;0.74078;0.00024398;11.397;0.00048412;0.018200;5.6389e-05;0.0000;0.0000;0.00021893;2.8817e-05;0.0014151;0.00018628;0.0000;-2.4003e-08;1.2459e-06;5.9056e-06;0.045734;0.018292;0.98959;5.6410;0.98959;0.057167;-55.783;0.00080340;9.9686e-05;0.0071064
6;2;13.771;13.771;9.8273;9.8273;0.0000;0.74955;0.00024280;11.365;0.00060208;0.018200;5.6522e-05;0.0000;0.0000;0.00022152;2.9159e-05;0.0014259;0.00018769;0.0000;-2.4086e-08;1.2333e-06;5.9212e-06;0.046803;0.018341;0.98507;5.1602;0.98507;0.058266;-56.100;0.00081817;9.9694e-05;0.0071123
6;3;13.767;13.767;9.8233;9.8233;0.0000;0.75771;0.00024201;11.329;0.00064888;0.018200;5.6655e-05;0.0000;0.0000;0.00022393;2.9476e-05;0.0014337;0.00018872;0.0000;-2.4214e-08;1.1673e-06;5.9425e-06;0.047799;0.018391;0.98312;4.9639;0.98312;0.059294;-56.394;0.00083290;9.9705e-05;0.0071184
6;4;13.764;13.764;9.8207;9.8207;0.0000;0.76578;0.00024128;11.300;0.00063549;0.018200;5.6788e-05;0.0000;0.0000;0.00022632;2.9790e-05;0.0014424;0.00018986;0.0000;-2.4345e-08;1.1262e-06;5.9612e-06;0.048789;0.018441;0.98332;5.0130;0.98332;0.060314;-56.656;0.00084757;9.9720e-05;0.0071246
6;5;13.763;13.763;9.8198;9.8198;0.0000;0.77412;0.00024037;11.275;0.00059094;0.018200;5.6922e-05;0.0000;0.0000;0.00022878;3.0114e-05;0.0014520;0.00019113;0.0000;-2.4450e-08;1.1148e-06;5.9767e-06;0.049817;0.018490;0.98457;5.1855;0.98457;0.061374;-56.902;0.00086219;9.9738e-05;0.0071309
6;6;13.764;13.764;9.8207;9.8207;0.0000;0.78246;0.00023946;11.258;0.00064831;0.018200;5.7056e-05;0.0000;0.0000;0.00023124;3.0439e-05;0.0014642;0.00019273;0.0000;-2.4552e-08;1.1323e-06;5.9891e-06;0.050852;0.018540;0.98251;4.9723;0.98251;0.062440;-57.148;0.00087675;9.9760e-05;0.0071373
6;7;13.765;13.765;9.8220;9.8220;0.0000;0.79049;0.00023873;11.246;0.00068781;0.018200;5.7190e-05;0.0000;0.0000;0.00023362;3.0751e-05;0.0014769;0.00019441;0.0000;-2.4672e-08;1.1574e-06;6.0008e-06;0.051853;0.018590;0.98114;4.8359;0.98114;0.063471;-57.404;0.00089126;9.9785e-05;0.0071438
6;8;13.771;13.771;9.8278;9.8278;0.0000;0.79781;0.00023840;11.265;0.00086652;0.018200;5.7324e-05;0.0000;0.0000;0.00023578;3.1036e-05;0.0014962;0.00019695;0.0000;-2.4842e-08;1.2615e-06;6.0040e-06;0.052764;0.018640;0.97565;4.2074;0.97565;0.064414;-57.694;0.00090570;9.9814e-05;0.0071504
6;9;16.678;16.678;10.649;10.649;0.0000;0.80219;0.00023973;11.318;0.0010274;0.060595;0.00013389;0.0000;0.0000;0.00023708;3.1207e-05;0.0010274;0.00013523;0.0000;1.7630e-08;1.3602e-06;1.4201e-05;0.053253;0.018728;0.95500;1.7692;0.95500;0.064958;-58.033;0.00091919;9.9846e-05;0.0071740
6;10;19.414;19.414;11.441;11.441;0.0000;0.80198;0.00024061;11.364;0.0015801;0.10010;0.00017387;0.0000;0.0000;0.00023701;3.1198e-05;0.00080379;0.00010580;0.0000;5.7386e-08;1.4894e-06;1.8475e-05;0.053087;0.018866;0.92236;0.0000;0.0000;0.064878;-58.423;0.00091968;9.9880e-05;0.0072313
6;11;21.767;21.767;12.125;12.125;0.0000;0.79609;0.00024157;11.399;0.0017033;0.13402;0.00019754;0.0000;0.0000;0.00023527;3.0969e-05;0.00041333;5.4407e-05;0.0000;9.0819e-08;1.5614e-06;2.1007e-05;0.052146;0.019031;0.90453;0.0000;0.0000;0.064041;-58.852;0.00090699;9.9913e-05;0.0073135
6;12;23.538;23.538;12.615;12.615;0.0000;0.78723;0.00024233;11.405;0.0016043;0.16005;0.00021226;0.0000;0.0000;0.00023266;3.0625e-05;0.00011211;1.4757e-05;0.0000;1.1549e-07;1.5168e-06;2.2592e-05;0.050804;0.019213;0.89620;0.0000;0.0000;0.062812;-59.281;0.00088641;9.9942e-05;0.0074106
6;13;24.693;24.693;12.965;12.965;0.0000;0.77604;0.00024384;11.454;0.0017800;0.17642;0.00022115;0.0000;0.0000;0.00022935;3.0189e-05;-6.2749e-05;-8.2598e-06;-0.0000;1.2959e-07;1.6024e-06;2.3537e-05;0.049153;0.019405;0.88276;0.0000;0.0000;0.061281;-59.713;0.00086294;9.9966e-05;0.0075150
6;14;25.135;25.135;13.133;13.133;0.0000;0.76287;0.00024702;11.556;0.0018687;0.18200;0.00022549;0.0000;0.0000;0.00022545;2.9677e-05;-0.00010062;-1.3245e-05;-0.0000;1.3220e-07;1.7596e-06;2.3985e-05;0.047250;0.019603;0.87654;0.0000;0.0000;0.059502;-60.185;0.00084038;9.9984e-05;0.0076209
6;15;24.680;24.680;12.952;12.952;0.0000;0.75036;0.00025101;11.617;0.0016382;0.17642;0.00022553;0.0000;0.0000;0.00022176;2.9190e-05;-2.4502e-05;-3.2252e-06;-0.0000;1.2408e-07;1.6040e-06;2.4005e-05;0.045445;0.019803;0.88579;0.0000;0.0000;0.057821;-60.652;0.00082132;9.9998e-05;0.0077241
6;16;23.499;23.499;12.576;12.576;0.0000;0.74045;0.00025504;11.683;0.0014788;0.16005;0.00022067;0.0000;0.0000;0.00021883;2.8805e-05;0.00016629;2.1890e-05;0.0000;1.0650e-07;1.4809e-06;2.3495e-05;0.043984;0.020001;0.89790;0.0000;0.0000;0.056484;-61.056;0.00080768;0.00010001;0.0078211
6;17;21.715;21.715;12.073;12.073;0.0000;0.73357;0.00025927;11.782;0.0013902;0.13402;0.00020916;0.0000;0.0000;0.00021680;2.8537e-05;0.00046390;6.1063e-05;0.0000;8.0743e-08;1.4950e-06;2.2258e-05;0.042921;0.020192;0.91250;0.0000;0.0000;0.055541;-61.431;0.00080122;0.00010002;0.0079079
6;18;19.378;19.378;11.405;11.405;0.0000;0.73019;0.00026377;11.877;0.0013240;0.10010;0.00018720;0.0000;0.0000;0.00021580;2.8406e-05;0.00084237;0.00011088;0.0000;4.8414e-08;1.4604e-06;1.9905e-05;0.042318;0.020368;0.93005;0.0000;0.0000;0.055048;-61.796;0.00080367;0.00010002;0.0079797
6;19;16.666;16.666;10.637;10.637;0.0000;0.73039;0.00026872;11.979;0.0012372;0.060595;0.00014617;0.0000;0.0000;0.00021586;2.8414e-05;0.0010790;0.00014204;0.0000;1.1251e-08;1.4155e-06;1.5511e-05;0.042194;0.020517;0.95087;1.2573;0.95087;0.055018;-62.138;0.00081636;0.00010003;0.0080298
6;20;13.768;13.768;9.8247;9.8247;0.0000;0.73388;0.00027295;12.055;0.0010701;0.018200;6.3132e-05;0.0000;0.0000;0.00021688;2.8549e-05;0.0015479;0.00020375;0.0000;-2.8601e-08;1.3338e-06;6.6181e-06;0.042538;0.020614;0.97486;3.9118;0.97486;0.055421;-62.446;0.00083597;0.00010005;0.0080509
6;21;13.766;13.766;9.8229;9.8229;0.0000;0.74002;0.00027387;12.068;0.0010129;0.018200;6.3279e-05;0.0000;0.0000;0.00021870;2.8788e-05;0.0015631;0.00020575;0.0000;-2.8996e-08;1.3035e-06;6.6371e-06;0.043261;0.020669;0.97723;4.1905;0.97723;0.056180;-62.725;0.00085306;0.00010007;0.0080570
6;22;13.766;13.766;9.8229;9.8229;0.0000;0.74664;0.00027434;12.079;0.00097733;0.018200;6.3426e-05;0.0000;0.0000;0.00022066;2.9046e-05;0.0015791;0.00020786;0.0000;-2.9335e-08;1.3070e-06;6.6525e-06;0.044049;0.020725;0.97875;4.3791;0.97875;0.057002;-62.996;0.00087009;0.00010009;0.0080633
6;23;13.767;13.767;9.8238;9.8238;0.0000;0.75422;0.00027401;12.075;0.00079549;0.018200;6.3574e-05;0.0000;0.0000;0.00022290;2.9340e-05;0.0015930;0.00020969;0.0000;-2.9576e-08;1.3274e-06;6.6661e-06;0.044962;0.020780;0.98528;5.1349;0.98528;0.057950;-63.271;0.00088705;0.00010012;0.0080697
6;24;13.766;13.766;9.8229;9.8229;0.0000;0.76284;0.00027285;12.044;0.00072871;0.018200;6.3722e-05;0.0000;0.0000;0.00022544;2.9676e-05;0.0016036;0.00021108;0.0000;-2.9712e-08;1.3140e-06;6.6834e-06;0.046014;0.020836;0.98735;5.3993;0.98735;0.059036;-63.546;0.00090394;0.00010015;0.0080762
7;1;13.767;13.767;9.8233;9.8233;0.0000;0.77155;0.00027161;12.017;0.00078563;0.018200;6.3870e-05;0.0000;0.0000;0.00022802;3.0014e-05;0.0016164;0.00021277;0.0000;-2.9835e-08;1.3260e-06;6.6980e-06;0.047083;0.020891;0.98517;5.1831;0.98517;0.060140;-63.819;0.00092076;0.00010018;0.0080828
7;2;13.764;13.764;9.8211;9.8211;0.0000;0.78039;0.00027028;11.975;0.00070686;0.018200;6.4019e-05;0.0000;0.0000;0.00023063;3.0358e-05;0.0016246;0.00021386;0.0000;-2.9942e-08;1.2875e-06;6.7180e-06;0.048176;0.020947;0.98746;5.4759;0.98746;0.061268;-64.083;0.00093752;0.00010022;0.0080895
7;3;13.757;13.757;9.8140;9.8140;0.0000;0.79060;0.00026799;11.886;0.00042984;0.018200;6.4168e-05;0.0000;0.0000;0.00023365;3.0756e-05;0.0016232;0.00021367;0.0000;-2.9923e-08;1.1650e-06;6.7471e-06;0.049453;0.021003;0.99570;6.4682;0.99570;0.062581;-64.304;0.00095423;0.00010026;0.0080964
7;4;13.756;13.756;9.8127;9.8127;0.0000;0.80148;0.00026530;11.817;0.00051204;0.018200;6.4317e-05;0.0000;0.0000;0.00023686;3.1179e-05;0.0016301;0.00021457;0.0000;-2.9845e-08;1.1458e-06;6.7652e-06;0.050828;0.021060;0.99226;6.1130;0.99226;0.063990;-64.485;0.00097088;0.00010031;0.0081034
7;5;13.758;13.758;9.8145;9.8145;0.0000;0.81153;0.00026324;11.779;0.00065771;0.018200;6.4467e-05;0.0000;0.0000;0.00023983;3.1570e-05;0.0016424;0.00021620;0.0000;-2.9841e-08;1.1788e-06;6.7777e-06;0.052100;0.021116;0.98722;5.5598;0.98722;0.065297;-64.669;0.00098747;0.00010036;0.0081105
7;6;13.762;13.762;9.8185;9.8185;0.0000;0.82102;0.00026159;11.760;0.00067341;0.018200;6.4617e-05;0.0000;0.0000;0.00024264;3.1939e-05;0.0016573;0.00021816;0.0000;-2.9882e-08;1.2522e-06;6.7859e-06;0.053306;0.021173;0.98653;5.5106;0.98653;0.066539;-64.879;0.0010040;0.00010042;0.0081177
7;7;13.765;13.765;9.8220;9.8220;0.0000;0.82962;0.00026053;11.753;0.00092367;0.018200;6.4767e-05;0.0000;0.0000;0.00024518;3.2274e-05;0.0016748;0.00022046;0.0000;-2.9996e-08;1.3217e-06;6.7945e-06;0.054399;0.021229;0.97887;4.6257;0.97887;0.067668;-65.125;0.0010204;0.00010047;0.0081250
7;8;13.769;13.769;9.8260;9.8260;0.0000;0.83647;0.00026058;11.774;0.0011763;0.018200;6.4917e-05;0.0000;0.0000;0.00024720;3.2540e-05;0.0016955;0.00022318;0.0000;-3.0252e-08;1.4040e-06;6.8017e-06;0.055263;0.021286;0.97158;3.7695;0.97158;0.068566;-65.406;0.0010368;0.00010054;0.0081325
7;9;16.671;16.671;10.642;10.642;0.0000;0.83981;0.00026279;11.847;0.0014285;0.060595;0.00015162;0.0000;0.0000;0.00024819;3.2670e-05;0.0012084;0.00015906;0.0000;1.4066e-08;1.5041e-06;1.6085e-05;0.055613;0.021386;0.94906;1.0674;0.94906;0.068979;-65.727;0.0010522;0.00010060;0.0081590
7;10;19.370;19.370;11.397;11.397;0.0000;0.84009;0.00026358;11.866;0.0013746;0.10010;0.00019688;0.0000;0.0000;0.00024827;3.2681e-05;0.00096643;0.00012721;0.0000;5.5737e-08;1.5151e-06;2.0938e-05;0.055494;0.021542;0.93548;0.0000;0.0000;0.068958;-66.069;0.0010532;0.00010067;0.0082236
7;11;21.741;21.741;12.099;12.099;0.0000;0.83654;0.00026326;11.893;0.0017145;0.13402;0.00022367;0.0000;0.0000;0.00024722;3.2543e-05;0.00055651;7.3255e-05;0.0000;9.1318e-08;1.6935e-06;2.3792e-05;0.054829;0.021729;0.91191;0.0000;0.0000;0.068409;-66.444;0.0010393;0.00010074;0.0083161
7;12;23.553;23.553;12.630;12.630;0.0000;0.82865;0.00026359;11.914;0.0017498;0.16005;0.00024031;0.0000;0.0000;0.00024489;3.2236e-05;0.00024270;3.1947e-05;0.0000;1.1757e-07;1.7767e-06;2.5570e-05;0.053563;0.021934;0.89984;0.0000;0.0000;0.067272;-66.865;0.0010165;0.00010080;0.0084255
7;13;24.736;24.736;13.008;13.008;0.0000;0.81855;0.00026458;11.966;0.0017530;0.17642;0.00025035;0.0000;0.0000;0.00024191;3.1843e-05;5.7564e-05;7.5774e-06;0.0000;1.3283e-07;1.9505e-06;2.6629e-05;0.051997;0.022152;0.89249;0.0000;0.0000;0.065842;-67.325;0.00099054;0.00010086;0.0085430
7;14;25.144;25.144;13.141;13.141;0.0000;0.80631;0.00026739;12.044;0.0020516;0.18200;0.00025524;0.0000;0.0000;0.00023829;3.1367e-05;9.7531e-06;1.2838e-06;0.0000;1.3600e-07;2.0344e-06;2.7143e-05;0.050148;0.022376;0.88000;0.0000;0.0000;0.064133;-67.823;0.00096546;0.00010091;0.0086624
7;15;24.766;24.766;13.038;13.038;0.0000;0.79311;0.00027218;12.162;0.0020372;0.17642;0.00025526;0.0000;0.0000;0.00023439;3.0853e-05;0.00010165;1.3381e-05;0.0000;1.2734e-07;2.0816e-06;2.7140e-05;0.048184;0.022602;0.88203;0.0000;0.0000;0.062311;-68.335;0.00094426;0.00010096;0.0087787
7;16;23.642;23.642;12.720;12.720;0.0000;0.78133;0.00027802;12.307;0.0020053;0.16005;0.00024973;0.0000;0.0000;0.00023091;3.0395e-05;0.00031968;4.2080e-05;0.0000;1.0830e-07;2.1430e-06;2.6539e-05;0.046419;0.022826;0.88966;0.0000;0.0000;0.060686;-68.858;0.00092920;0.00010100;0.0088880
7;17;21.822;21.822;12.180;12.180;0.0000;0.77201;0.00028467;12.456;0.0019697;0.13402;0.00023668;0.0000;0.0000;0.00022815;3.0033e-05;0.00064197;8.4505e-05;0.0000;8.0527e-08;2.1085e-06;2.5141e-05;0.044994;0.023042;0.90198;0.0000;0.0000;0.059395;-69.379;0.00092220;0.00010104;0.0089857
7;18;19.441;19.441;11.468;11.468;0.0000;0.76690;0.00029115;12.581;0.0016985;0.10010;0.00021181;0.0000;0.0000;0.00022664;2.9834e-05;0.0010443;0.00013746;0.0000;4.6086e-08;1.9690e-06;2.2488e-05;0.044133;0.023241;0.92620;0.0000;0.0000;0.058659;-69.867;0.00092515;0.00010108;0.0090666
7;19;16.681;16.681;10.652;10.652;0.0000;0.76720;0.00029656;12.654;0.0013168;0.060595;0.00016538;0.0000;0.0000;0.00022673;2.9846e-05;0.0012852;0.00016918;0.0000;6.9737e-09;1.7221e-06;1.7535e-05;0.044004;0.023409;0.95652;1.8939;0.95652;0.058634;-70.283;0.00093957;0.00010112;0.0091231
7;20;13.771;13.771;9.8273;9.8273;0.0000;0.77222;0.00029988;12.697;0.0010922;0.018200;7.1424e-05;0.0000;0.0000;0.00022821;3.0040e-05;0.0017738;0.00023349;0.0000;-3.4813e-08;1.5815e-06;7.4794e-06;0.044543;0.023519;0.98143;4.6967;0.98143;0.059242;-70.625;0.00096175;0.00010117;0.0091469
7;21;13.769;13.769;9.8260;9.8260;0.0000;0.78084;0.00029881;12.665;0.00083018;0.018200;7.1588e-05;0.0000;0.0000;0.00023076;3.0376e-05;0.0017841;0.00023484;0.0000;-3.5011e-08;1.5554e-06;7.4997e-06;0.045601;0.023581;0.99017;5.7126;0.99017;0.060339;-70.931;0.00098105;0.00010122;0.0091538
7;22;13.767;13.767;9.8238;9.8238;0.0000;0.79124;0.00029625;12.593;0.00063521;0.018200;7.1752e-05;0.0000;0.0000;0.00023383;3.0780e-05;0.0017896;0.00023557;0.0000;-3.5018e-08;1.5103e-06;7.5222e-06;0.046896;0.023644;0.99599;6.4174;0.99599;0.061674;-71.221;0.0010003;0.00010128;0.0091609
